Case#,Meal,TotalMeals,UniversalMeals,TotalEnrolled,FR,TraditionalSchool,PublicSchool,SchoolType
20406,BREAKFAST,4621,0,416,72,100,100,Mixed
13339,BREAKFAST,6004,0,416,185,100,100,High
12496,BREAKFAST,8966,0,416,114,100,100,High
6953,BREAKFAST,10104,0,416,165,100,100,Mixed
8848,BREAKFAST,10742,0,416,192,100,100,High
9868,BREAKFAST,12215,0,416,150,100,100,High
21932,LUNCH,12632,0,416,105,100,100,Elementary
4461,BREAKFAST,14590,100,416,414,100,100,Middle
8945,BREAKFAST,15096,0,416,209,100,100,Middle
13340,LUNCH,15959,0,416,185,100,100,High
13341,LUNCH,15959,0,416,186,100,100,Mixed
20407,LUNCH,16135,0,416,72,100,100,Middle
7515,LUNCH,19252,0,416,129,100,100,High
8572,BREAKFAST,19457,0,416,81,100,100,Elementary
17793,BREAKFAST,22453,0,416,200,100,100,Elementary
3244,BREAKFAST,24552,0,416,223,100,100,Elementary
1375,BREAKFAST,26395,0,416,31,100,100,Elementary
1376,LUNCH,26395,0,416,31,100,100,Mixed
9867,LUNCH,29416,0,416,150,100,100,Elementary
9269,LUNCH,30676,0,416,217,100,100,Elementary
6954,LUNCH,31605,0,416,165,100,100,High
8571,LUNCH,33838,0,416,81,100,100,Mixed
17792,LUNCH,34036,0,416,200,100,100,Mixed
8849,LUNCH,35777,0,416,192,100,100,Middle
212,BREAKFAST,39531,0,416,416,100,100,Middle
12767,BREAKFAST,49926,0,416,416,100,100,Elementary
12637,LUNCH,59920,0,416,416,100,100,Middle
213,LUNCH,64621,0,416,416,100,100,Mixed
7288,BREAKFAST,3006,0,417,223,100,100,Mixed
16447,BREAKFAST,4889,0,417,86,100,100,High
4364,BREAKFAST,6818,100,417,335,100,100,Middle
5470,BREAKFAST,8023,0,417,187,100,100,Middle
8966,BREAKFAST,8220,0,417,144,100,100,High
18876,BREAKFAST,8265,0,417,267,100,100,Elementary
1360,BREAKFAST,8362,0,417,149,100,100,High
2921,BREAKFAST,9949,0,417,106,100,100,High
20083,BREAKFAST,10056,0,417,195,100,100,High
11906,BREAKFAST,11272,0,417,63,100,100,High
11986,BREAKFAST,11763,0,417,65,100,100,Elementary
20167,BREAKFAST,13119,0,417,189,100,100,Elementary
2923,BREAKFAST,13231,0,417,96,100,100,Elementary
10446,BREAKFAST,13743,0,417,185,100,100,Mixed
4214,BREAKFAST,14172,0,417,155,100,100,Elementary
14897,BREAKFAST,15028,0,417,175,100,100,Middle
7849,BREAKFAST,16681,0,417,234,100,100,Mixed
7981,BREAKFAST,16681,0,417,270,100,100,Mixed
1359,LUNCH,19070,0,417,149,100,100,Elementary
8967,LUNCH,19656,0,417,144,100,100,Mixed
20735,BREAKFAST,20927,0,417,257,100,100,Elementary
16446,LUNCH,22012,0,417,86,100,100,Middle
14891,BREAKFAST,22354,0,417,174,100,100,Middle
2922,LUNCH,25250,0,417,106,100,100,Elementary
2924,LUNCH,25958,0,417,96,100,100,Elementary
20082,LUNCH,30547,0,417,195,100,100,Middle
4215,LUNCH,30999,0,417,155,100,100,Mixed
14898,LUNCH,31992,0,417,175,100,100,Middle
5054,LUNCH,32389,0,417,34,100,100,Elementary
20166,LUNCH,33063,0,417,189,100,100,Mixed
3318,BREAKFAST,34026,0,417,417,100,100,Elementary
7982,LUNCH,35389,0,417,234,100,100,High
7848,LUNCH,35389,0,417,270,100,100,Mixed
10447,LUNCH,35437,0,417,185,100,100,Elementary
466,LUNCH,37970,0,417,204,100,100,Elementary
465,BREAKFAST,39387,0,417,204,100,100,Elementary
5469,LUNCH,41823,0,417,187,100,100,Mixed
18877,LUNCH,43613,0,417,267,100,100,Middle
20737,LUNCH,43761,0,417,257,100,100,Middle
3319,LUNCH,59625,0,417,417,100,100,Mixed
556,BREAKFAST,2513,0,418,20,100,100,Middle
9226,BREAKFAST,2557,0,418,89,100,100,High
14224,BREAKFAST,5051,0,418,62,100,100,Mixed
21201,BREAKFAST,5260,0,418,73,100,100,Elementary
16724,BREAKFAST,6887,100,418,350,100,100,High
9646,BREAKFAST,7739,0,418,150,100,100,Elementary
7735,BREAKFAST,10226,0,418,332,100,100,High
15473,BREAKFAST,10573,0,418,161,100,100,Middle
16091,BREAKFAST,10956,0,418,284,100,100,Middle
557,LUNCH,11650,0,418,20,100,100,Middle
21125,BREAKFAST,11992,0,418,136,100,100,High
3037,BREAKFAST,12537,0,418,158,100,100,High
15944,BREAKFAST,13061,0,418,154,100,100,Middle
10456,BREAKFAST,13382,0,418,211,100,100,Elementary
24905,BREAKFAST,14819,100,418,339,100,100,Mixed
21202,LUNCH,16768,0,418,73,100,100,Mixed
16723,LUNCH,16899,100,418,350,100,100,Elementary
10548,LUNCH,20110,0,418,5,100,100,Elementary
17649,BREAKFAST,20771,0,418,287,100,100,Elementary
17841,BREAKFAST,20973,0,418,252,100,100,High
19079,BREAKFAST,21142,0,418,321,100,100,Elementary
12475,BREAKFAST,22329,0,418,215,100,100,Mixed
12263,BREAKFAST,22846,0,418,220,100,100,Elementary
9647,LUNCH,25929,0,418,150,100,100,High
16092,LUNCH,27931,0,418,284,100,100,Mixed
3036,LUNCH,28085,0,418,158,100,100,Elementary
15943,LUNCH,29590,0,418,154,100,100,Elementary
19135,BREAKFAST,29893,0,418,155,100,100,Mixed
9047,LUNCH,35550,0,418,178,100,100,Mixed
17844,LUNCH,36616,0,418,252,100,100,Elementary
21123,LUNCH,36939,0,418,136,100,100,Elementary
522,LUNCH,38355,0,418,219,100,100,Elementary
24903,LUNCH,38490,100,418,339,100,100,Mixed
12476,LUNCH,42027,0,418,215,100,100,Mixed
23029,BREAKFAST,42840,0,418,355,100,100,Mixed
23030,BREAKFAST,42840,0,418,418,100,100,Mixed
19081,LUNCH,43193,0,418,321,100,100,Elementary
7734,LUNCH,44414,0,418,332,100,100,Elementary
17650,LUNCH,44897,0,418,287,100,100,Elementary
23032,LUNCH,57028,0,418,418,100,100,Elementary
23031,LUNCH,57028,0,418,355,100,100,Mixed
5471,BREAKFAST,1965,0,419,86,100,100,High
21813,BREAKFAST,2134,0,419,29,100,100,Middle
20352,LUNCH,5310,0,419,284,0,100,High
3996,BREAKFAST,5342,0,419,189,100,100,Mixed
14608,BREAKFAST,8894,0,419,98,100,100,Mixed
4002,BREAKFAST,9350,0,419,175,100,100,Mixed
11457,BREAKFAST,12034,0,419,126,100,100,Elementary
2969,BREAKFAST,12060,0,419,110,100,100,Elementary
25344,BREAKFAST,12549,0,419,165,100,100,Middle
21814,LUNCH,13425,0,419,29,100,100,Mixed
2932,BREAKFAST,13647,0,419,185,100,100,Middle
4015,BREAKFAST,13668,0,419,183,100,100,High
8468,BREAKFAST,16573,0,419,301,100,100,Elementary
5186,BREAKFAST,18250,0,419,101,100,100,High
13633,BREAKFAST,18617,0,419,115,100,100,High
5472,LUNCH,22390,0,419,86,100,100,High
25345,LUNCH,24641,0,419,165,100,100,Elementary
4014,LUNCH,24875,0,419,183,100,100,Elementary
6942,BREAKFAST,25271,100,419,277,100,100,Elementary
11458,LUNCH,29151,0,419,126,100,100,Elementary
7908,LUNCH,29927,0,419,207,100,100,Mixed
14765,LUNCH,30501,0,419,167,100,100,Elementary
2229,LUNCH,31000,0,419,122,100,100,Elementary
16280,BREAKFAST,31481,0,419,142,100,100,Elementary
3995,LUNCH,31862,0,419,189,100,100,Elementary
11174,BREAKFAST,33346,100,419,419,100,100,Elementary
2228,BREAKFAST,33621,0,419,122,100,100,Elementary
16008,LUNCH,33762,0,419,169,100,100,Elementary
4003,LUNCH,36101,0,419,175,100,100,Mixed
19682,LUNCH,39464,0,419,227,100,100,Mixed
5185,LUNCH,43920,0,419,101,100,100,Elementary
16504,LUNCH,44759,0,419,208,100,100,Elementary
11175,LUNCH,45285,100,419,419,100,100,Middle
8469,LUNCH,45471,0,419,301,100,100,Mixed
16505,BREAKFAST,53296,0,419,208,100,100,Elementary
14952,BREAKFAST,4096,0,420,57,100,100,High
21478,BREAKFAST,5591,0,420,170,100,100,Elementary
13401,BREAKFAST,8965,0,420,197,100,100,High
14930,BREAKFAST,9933,0,420,149,100,100,Mixed
15474,BREAKFAST,10573,0,420,180,100,100,Middle
23028,BREAKFAST,12020,100,420,420,100,100,Mixed
2803,BREAKFAST,12315,0,420,117,100,100,Mixed
22134,BREAKFAST,12898,0,420,215,100,100,Mixed
9168,BREAKFAST,13575,0,420,130,100,100,Elementary
18466,BREAKFAST,13645,0,420,219,100,100,High
13627,BREAKFAST,13816,0,420,179,100,100,Middle
21563,BREAKFAST,14257,0,420,210,100,100,Elementary
24675,BREAKFAST,14453,0,420,156,100,100,Elementary
11408,BREAKFAST,15750,0,420,217,100,100,High
21250,LUNCH,16914,0,420,94,100,0,Mixed
21572,BREAKFAST,16976,0,420,197,100,100,Elementary
21479,LUNCH,19216,0,420,170,100,100,Elementary
8388,BREAKFAST,21457,0,420,299,100,100,Mixed
21573,LUNCH,30247,0,420,197,100,100,Elementary
2926,LUNCH,31332,0,420,105,100,100,Elementary
2804,LUNCH,31804,0,420,117,100,100,Mixed
21564,LUNCH,31877,0,420,210,100,100,Elementary
13628,LUNCH,32257,0,420,179,100,100,Middle
17739,BREAKFAST,34306,0,420,289,100,100,Middle
18874,BREAKFAST,34350,0,420,170,100,100,Mixed
11409,LUNCH,35473,0,420,217,100,100,Elementary
334,BREAKFAST,38217,100,420,378,100,100,Elementary
335,BREAKFAST,38217,100,420,378,100,100,Elementary
336,BREAKFAST,38217,100,420,377,100,100,Elementary
337,BREAKFAST,38217,100,420,377,100,100,Elementary
15475,LUNCH,39002,0,420,180,100,100,Elementary
22462,BREAKFAST,40628,0,420,420,100,100,Elementary
22461,BREAKFAST,40628,0,420,316,100,100,Mixed
18465,LUNCH,40846,0,420,219,100,100,Elementary
1968,BREAKFAST,41373,0,420,249,100,100,Elementary
658,LUNCH,41905,0,420,225,100,100,Middle
23027,LUNCH,44075,100,420,420,100,100,Mixed
9169,LUNCH,44538,0,420,130,100,100,Mixed
8387,LUNCH,46731,0,420,299,100,100,Mixed
17738,LUNCH,48786,0,420,289,100,100,Elementary
22458,LUNCH,56548,0,420,420,100,100,Mixed
1088,BREAKFAST,1907,0,421,34,100,100,Mixed
3820,BREAKFAST,2571,0,421,76,100,100,Mixed
4308,BREAKFAST,6507,0,421,114,100,100,Elementary
4020,BREAKFAST,7184,0,421,133,100,100,Elementary
4779,BREAKFAST,7421,0,421,52,100,100,Elementary
9399,BREAKFAST,8613,0,421,146,100,100,Middle
1087,LUNCH,10358,0,421,34,100,100,Middle
23707,BREAKFAST,10588,0,421,357,100,100,High
9152,BREAKFAST,11285,0,421,193,100,100,Elementary
3924,BREAKFAST,12049,0,421,210,100,100,High
3818,LUNCH,12920,0,421,76,100,100,Middle
10323,BREAKFAST,13537,0,421,217,100,100,Middle
4451,BREAKFAST,16203,0,421,328,100,100,Elementary
5804,BREAKFAST,19741,100,421,303,100,100,Elementary
5806,BREAKFAST,19741,100,421,399,100,100,Elementary
5805,BREAKFAST,19741,100,421,399,100,100,Elementary
5803,BREAKFAST,19741,100,421,303,100,100,Elementary
25061,BREAKFAST,20701,0,421,357,100,100,Elementary
5889,LUNCH,20843,0,421,4,100,100,High
24446,BREAKFAST,22169,0,421,328,100,100,High
2839,BREAKFAST,22672,0,421,278,100,100,Elementary
4798,BREAKFAST,24971,0,421,241,100,100,High
4019,LUNCH,26313,0,421,133,100,100,Elementary
18112,BREAKFAST,26953,0,421,217,100,100,Mixed
18110,BREAKFAST,26953,0,421,418,100,100,Elementary
7657,LUNCH,27680,0,421,143,100,100,Mixed
3039,BREAKFAST,27972,0,421,140,100,100,Elementary
24267,LUNCH,28042,0,421,19,100,100,Elementary
15570,LUNCH,28360,0,421,11,100,0,Mixed
18656,BREAKFAST,28604,100,421,421,100,100,Elementary
4309,LUNCH,29350,0,421,114,100,100,Elementary
286,BREAKFAST,29483,0,421,411,100,100,Elementary
13963,LUNCH,30213,0,421,121,100,100,High
9153,LUNCH,30433,0,421,193,100,100,Elementary
475,BREAKFAST,30756,0,421,411,100,100,Mixed
3923,LUNCH,31067,0,421,210,100,100,Elementary
25230,BREAKFAST,33090,0,421,205,100,100,Mixed
3038,LUNCH,33905,0,421,140,100,100,Mixed
23710,LUNCH,34758,0,421,357,100,100,Elementary
13338,LUNCH,34975,0,421,200,100,100,Elementary
19489,LUNCH,35182,0,421,182,100,100,Middle
4799,LUNCH,36147,0,421,241,100,100,Mixed
4780,LUNCH,39433,0,421,52,100,100,Elementary
5243,LUNCH,40016,0,421,128,100,100,Elementary
2838,LUNCH,43862,0,421,278,100,100,Middle
25229,LUNCH,46013,0,421,205,100,100,Elementary
24445,LUNCH,50207,0,421,328,100,100,Elementary
18109,LUNCH,50280,0,421,217,100,100,Elementary
18950,LUNCH,51579,0,421,420,100,100,Mixed
25064,LUNCH,53410,0,421,357,100,100,Mixed
476,LUNCH,63822,0,421,411,100,100,Mixed
287,LUNCH,66440,0,421,411,100,100,High
6755,BREAKFAST,4143,0,422,65,100,100,Middle
5949,BREAKFAST,5559,100,422,381,100,100,Elementary
9604,BREAKFAST,6492,0,422,178,100,100,High
11908,BREAKFAST,7091,0,422,89,100,100,Mixed
17045,BREAKFAST,7401,0,422,229,100,100,High
3789,BREAKFAST,7882,0,422,156,100,100,Middle
20868,BREAKFAST,8022,0,422,185,100,100,Middle
3612,BREAKFAST,9719,0,422,70,100,100,Middle
21553,BREAKFAST,10312,0,422,183,100,100,Elementary
9833,BREAKFAST,10327,0,422,148,100,100,Middle
14729,BREAKFAST,10655,0,422,141,100,100,Elementary
4199,BREAKFAST,12895,0,422,105,100,100,Elementary
24168,BREAKFAST,13909,0,422,132,100,100,Mixed
12865,BREAKFAST,14448,0,422,226,100,100,Mixed
24169,BREAKFAST,14905,0,422,167,100,100,High
24380,BREAKFAST,16915,100,422,301,100,100,Mixed
14616,BREAKFAST,17245,0,422,75,100,100,Elementary
15140,BREAKFAST,17564,0,422,185,100,100,Middle
5674,BREAKFAST,17602,0,422,238,100,100,High
5009,BREAKFAST,19115,0,422,219,100,100,Elementary
1592,LUNCH,22812,0,422,103,100,100,Elementary
6756,LUNCH,22941,0,422,65,100,100,Elementary
24167,LUNCH,23411,0,422,132,100,100,Mixed
14728,LUNCH,24444,0,422,141,100,100,Middle
4198,LUNCH,24478,0,422,105,100,100,Mixed
9117,LUNCH,24715,0,422,213,100,100,Mixed
1419,BREAKFAST,27286,0,422,260,100,100,Middle
24170,LUNCH,27999,0,422,167,100,100,High
11909,LUNCH,29159,0,422,89,100,100,Middle
2806,LUNCH,31804,0,422,129,100,100,Elementary
12864,LUNCH,31936,0,422,226,100,100,Middle
6666,BREAKFAST,32628,0,422,256,100,100,High
5008,LUNCH,33578,0,422,219,100,100,Elementary
6667,LUNCH,34347,0,422,256,100,100,Middle
15009,LUNCH,36740,0,422,185,100,100,Elementary
6853,LUNCH,36777,0,422,189,100,100,Elementary
9834,LUNCH,36790,0,422,148,100,100,Middle
5038,LUNCH,36858,0,422,146,100,100,Mixed
15654,BREAKFAST,37356,0,422,283,100,100,Mixed
364,LUNCH,38815,0,422,209,100,100,Mixed
3613,LUNCH,40614,0,422,70,100,100,Elementary
17940,BREAKFAST,41507,0,422,229,100,100,Middle
5673,LUNCH,45584,0,422,238,100,100,Middle
15050,BREAKFAST,50473,0,422,256,100,100,Mixed
20266,LUNCH,51807,0,422,339,100,100,Elementary
15655,LUNCH,54541,0,422,283,100,100,Mixed
1667,BREAKFAST,432,0,423,37,100,100,High
1666,LUNCH,432,0,423,37,100,100,Elementary
842,BREAKFAST,3049,0,423,104,100,100,Middle
10363,BREAKFAST,4882,0,423,184,100,100,High
5616,BREAKFAST,4982,0,423,115,100,100,Mixed
11964,BREAKFAST,6725,0,423,96,100,100,Elementary
10812,BREAKFAST,8898,0,423,143,100,100,High
9343,BREAKFAST,8975,0,423,130,100,100,Middle
10404,BREAKFAST,9180,0,423,93,100,100,Middle
20777,BREAKFAST,13663,0,423,207,100,100,High
24634,BREAKFAST,15701,0,423,141,100,100,High
19156,BREAKFAST,16008,0,423,245,100,100,Mixed
13687,LUNCH,21220,0,423,71,100,100,High
19872,BREAKFAST,21476,0,423,323,100,100,High
13257,LUNCH,26199,0,423,92,100,100,Middle
5617,LUNCH,26897,0,423,115,100,100,Elementary
11965,LUNCH,27993,0,423,96,100,100,Elementary
15571,LUNCH,28360,0,423,13,100,0,Mixed
10403,LUNCH,31394,0,423,93,100,100,Mixed
10362,LUNCH,32436,0,423,184,100,100,Elementary
9344,LUNCH,33052,0,423,130,100,100,Middle
11138,LUNCH,35480,0,423,137,100,100,Elementary
